name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
small_gicp,https://github.com/koide3/small_gicp,561,64,C++,koide3,"Efficient and parallel algorithms for point cloud registration [C++, Python]",2025-01-12T04:30:10Z,2024-03-22T10:54:45Z,9
FFXVIFix,https://github.com/Lyall/FFXVIFix,560,14,C++,Lyall,"A fix for Final Fantasy XVI that adds ultrawide/narrower support, uncaps framerate in cutscenes, lets you adjust gameplay FOV and much more.",2024-10-20T17:35:43Z,2024-08-20T01:20:54Z,52
candy,https://github.com/lanthora/candy,557,64,C++,lanthora,"A reliable, low-latency, and anti-censorship virtual private network",2025-03-12T04:06:22Z,2023-03-17T13:07:26Z,3
SaneCppLibraries,https://github.com/Pagghiu/SaneCppLibraries,553,12,C++,Pagghiu,Platform Abstraction C++ Libraries,2025-03-17T22:27:13Z,2023-12-21T22:49:59Z,7
chatllm.cpp,https://github.com/foldl/chatllm.cpp,552,43,C++,foldl,Pure C++ implementation of several models for real-time chatting on your computer (CPU & GPU),2025-03-21T03:39:59Z,2023-12-02T08:48:18Z,3
RACER,https://github.com/SYSU-STAR/RACER,549,82,C++,SYSU-STAR,Rapid Exploration with Multiple Unmanned Aerial Vehicles (UAV),2024-11-19T06:07:39Z,2023-02-24T08:32:42Z,27
ESP32-DIV,https://github.com/cifertech/ESP32-DIV,548,50,C++,cifertech,"Packet Monitor, WiFi Analyzer, Beacon Spam, Deauth Detector",2024-08-11T21:46:29Z,2023-10-01T15:02:48Z,3
WinVisor,https://github.com/x86matthew/WinVisor,547,37,C++,x86matthew,WinVisor - A hypervisor-based emulator for Windows x64 user-mode executables using Windows Hypervisor Platform API,2025-01-23T19:42:41Z,2025-01-22T22:47:35Z,0
5ghoul-5g-nr-attacks,https://github.com/asset-group/5ghoul-5g-nr-attacks,543,93,C++,asset-group,5G NR Attacks against Qualcomm and Mediatek smartphones. Fuzzer included⚡,2024-10-31T16:17:29Z,2023-12-04T14:49:14Z,10
doom-captcha,https://github.com/rauchg/doom-captcha,543,39,C++,rauchg,,2024-12-31T07:33:56Z,2024-12-29T23:58:32Z,12
funny_lidar_slam,https://github.com/zm0612/funny_lidar_slam,542,60,C++,zm0612,A real-time multifunctional Lidar SLAM package.,2025-02-11T14:59:45Z,2024-09-14T16:38:54Z,14
Mergen,https://github.com/NaC-L/Mergen,540,53,C++,NaC-L,Deobfuscation via optimization with usage of LLVM IR and parsing assembly.,2025-03-21T16:25:54Z,2023-11-13T12:46:00Z,10
magnetron,https://github.com/MarioSieg/magnetron,537,24,C++,MarioSieg,"(WIP) A small but powerful, homemade PyTorch from scratch.",2025-03-17T19:52:10Z,2025-01-02T21:25:56Z,0
dawn,https://github.com/google/dawn,535,72,C++,google,Native WebGPU implementation. Mirror of https://dawn.googlesource.com/dawn,2025-03-21T20:29:32Z,2023-10-04T16:54:23Z,0
RaDe-GS,https://github.com/BaowenZ/RaDe-GS,535,37,C++,BaowenZ,RaDe-GS: Rasterizing Depth in Gaussian Splatting,2025-01-24T12:10:28Z,2024-06-04T05:11:51Z,43
TRIPS,https://github.com/lfranke/TRIPS,534,34,C++,lfranke,,2024-06-14T17:32:42Z,2023-11-03T18:34:43Z,26
gBar,https://github.com/scorpion-26/gBar,528,20,C++,scorpion-26,Blazingly fast status bar written with GTK,2024-12-17T17:38:31Z,2023-01-13T15:19:25Z,31
Banshee,https://github.com/eversinc33/Banshee,527,77,C++,eversinc33,Experimental Windows x64 Kernel Rootkit with anti-rootkit evasion features.,2025-03-06T07:28:48Z,2023-06-06T20:13:43Z,0
MINS,https://github.com/rpng/MINS,526,81,C++,rpng,"An efficient and robust multisensor-aided inertial navigation system with online calibration that is capable of fusing IMU, camera, LiDAR, GPS/GNSS, and wheel sensors. Use cases: VINS/VIO, GPS-INS, LINS/LIO, multi-sensor fusion for localization and mapping (SLAM). This repository also provides multi-sensor simulation and data. ",2024-10-08T05:37:14Z,2023-08-03T05:04:54Z,9
krita-ai-tools,https://github.com/Acly/krita-ai-tools,524,24,C++,Acly,"Krita plugin which adds selection tools to mask objects with a single click, or by drawing a bounding box.",2025-02-10T09:06:16Z,2023-08-01T12:18:02Z,12
HackMatrix,https://github.com/collinalexbell/HackMatrix,523,17,C++,collinalexbell,A 3d Linux desktop environment (and game engine),2025-03-14T21:39:00Z,2023-08-25T23:21:16Z,19
gici-open,https://github.com/chichengcn/gici-open,521,123,C++,chichengcn,GNSS/INS/Camera Integrated Navigation Library,2025-01-27T03:17:16Z,2023-06-12T09:21:47Z,1
liw_oam,https://github.com/ZikangYuan/liw_oam,520,77,C++,ZikangYuan,[IROS 2023] A LiDAR-inertial-wheel odometry and mapping system based on BA framework.,2025-02-21T06:17:17Z,2023-02-27T12:47:40Z,10
llama4micro,https://github.com/maxbbraun/llama4micro,519,36,C++,maxbbraun,"A ""large"" language model running on a microcontroller",2023-12-09T02:01:15Z,2023-11-15T01:38:55Z,7
GammaRay,https://github.com/RGAA-Software/GammaRay,512,44,C++,RGAA-Software,"⚡️Stream your games and desktop to other devices, and replay gamepad/keyboard/mouse events on the host PC",2025-03-19T07:32:00Z,2024-04-18T05:29:35Z,4
Voidgate,https://github.com/vxCrypt0r/Voidgate,512,85,C++,vxCrypt0r,"A technique that can be used to bypass AV/EDR memory scanners. This can be used to hide well-known and detected shellcodes (such as msfvenom) by performing on-the-fly decryption of individual encrypted assembly instructions, thus rendering memory scanners useless for that specific memory page.",2024-06-12T07:28:05Z,2024-03-21T22:49:40Z,2
Photo-SLAM,https://github.com/HuajianUP/Photo-SLAM,511,53,C++,HuajianUP,"[CVPR 2024] Photo-SLAM: Real-time Simultaneous Localization and Photorealistic Mapping for Monocular, Stereo, and RGB-D Cameras ",2024-06-12T07:53:51Z,2024-03-27T06:11:44Z,29
ShadowDumper,https://github.com/Offensive-Panda/ShadowDumper,509,81,C++,Offensive-Panda,"Shadow Dumper is a powerful tool used to dump LSASS memory, often needed in penetration testing and red teaming. It uses multiple advanced techniques to dump memory, allowing to access sensitive data in LSASS memory. ",2025-03-02T09:03:48Z,2024-11-10T15:26:28Z,0
GameplayAbilitySystem_Aura,https://github.com/DruidMech/GameplayAbilitySystem_Aura,505,169,C++,DruidMech,Online repo for Gameplay Ability System Course,2024-02-26T15:44:27Z,2023-03-23T22:58:06Z,4
miracle-wm,https://github.com/miracle-wm-org/miracle-wm,505,14,C++,miracle-wm-org,Miracle is a Wayland tiling window manager built on Mir,2025-03-20T18:44:30Z,2023-02-18T17:04:18Z,54
HBA,https://github.com/hku-mars/HBA,498,72,C++,hku-mars,[RAL 2023] A globally consistent LiDAR map optimization module,2024-05-06T13:03:01Z,2023-05-01T06:42:19Z,12
learning-to-fly,https://github.com/arplaboratory/learning-to-fly,494,45,C++,arplaboratory,Training transferable end-to-end quadrotor control policies on a laptop in 18 seconds. ,2025-02-28T18:02:22Z,2023-11-08T16:58:01Z,7
flutter-lv1-inflearn-v2,https://github.com/codefactory-co/flutter-lv1-inflearn-v2,494,9,C++,codefactory-co,,2024-04-21T06:40:28Z,2024-04-21T06:40:05Z,0
nimble,https://github.com/facebookincubator/nimble,492,39,C++,facebookincubator,New file format for storage of large columnar datasets.,2025-03-20T20:08:12Z,2023-12-12T19:16:56Z,6
3D-Registration-with-Maximal-Cliques,https://github.com/zhangxy0517/3D-Registration-with-Maximal-Cliques,491,56,C++,zhangxy0517,"[CVPR 2023, BSP] 3D Registration with Maximal Cliques",2024-11-06T08:12:16Z,2023-03-03T01:59:57Z,41
SearchAvailableExe,https://github.com/Neo-Maoku/SearchAvailableExe,490,64,C++,Neo-Maoku,寻找可利用的白文件,2024-05-14T16:58:28Z,2024-03-05T12:14:49Z,1
Pixel_GPU_Exploit,https://github.com/0x36/Pixel_GPU_Exploit,490,74,C++,0x36,Android 14 kernel exploit for Pixel7/8 Pro,2024-04-23T14:12:07Z,2024-03-13T18:24:53Z,10
gpt-4-for-code,https://github.com/anysphere/gpt-4-for-code,489,37,C++,anysphere,Some examples of GPT-4 for code!,2023-03-14T21:46:18Z,2023-03-14T17:51:20Z,0
RyzenAI-SW,https://github.com/amd/RyzenAI-SW,488,77,C++,amd,,2025-03-05T14:07:59Z,2023-05-12T00:10:59Z,35
SimLOD,https://github.com/m-schuetz/SimLOD,488,31,C++,m-schuetz,Simultaneous LOD Generation and Rendering for Point Clouds,2024-09-05T14:50:52Z,2023-10-05T11:26:23Z,5
VMAware,https://github.com/kernelwernel/VMAware,487,55,C++,kernelwernel,VM detection library and tool,2025-03-19T03:46:17Z,2023-08-23T21:16:10Z,2
clip.cpp,https://github.com/monatis/clip.cpp,486,41,C++,monatis,CLIP inference in plain C/C++ with no extra dependencies,2024-08-18T23:01:37Z,2023-04-28T15:46:59Z,22
bert.cpp,https://github.com/skeskinen/bert.cpp,486,66,C++,skeskinen,ggml implementation of BERT,2024-02-23T10:22:02Z,2023-04-26T17:01:20Z,24
Nuked-SC55,https://github.com/nukeykt/Nuked-SC55,485,50,C++,nukeykt,Roland SC-55 series emulation,2024-09-18T13:31:40Z,2024-02-04T18:28:35Z,49
ncnn-android-yolov8,https://github.com/FeiGeChuanShu/ncnn-android-yolov8,484,95,C++,FeiGeChuanShu,Real time yolov8 Android demo by ncnn,2024-01-30T00:21:37Z,2023-01-09T14:55:35Z,60
plvs,https://github.com/luigifreda/plvs,484,74,C++,luigifreda,"PLVS is a real-time SLAM system with points, lines, volumetric mapping and 3D unsupervised incremental segmentation. ",2025-03-05T10:04:33Z,2023-09-19T18:13:20Z,0
SchurVINS,https://github.com/bytedance/SchurVINS,482,66,C++,bytedance,[CVPR2024] SchurVINS: Schur Complement-Based Lightweight Visual Inertial Navigation System,2025-01-17T05:54:06Z,2024-03-25T05:01:25Z,10
edbr,https://github.com/eliasdaler/edbr,482,22,C++,eliasdaler,Elias Daler's Bikeshed Renderer (Vulkan renderer/game engine),2024-12-10T14:53:54Z,2024-02-14T11:50:01Z,2
EDR-Preloader,https://github.com/MalwareTech/EDR-Preloader,481,76,C++,MalwareTech,An EDR bypass that prevents EDRs from hooking or loading DLLs into our process by hijacking the AppVerifier layer,2024-02-13T06:22:03Z,2024-02-13T06:19:20Z,3
VerletSFML-Multithread,https://github.com/johnBuffer/VerletSFML-Multithread,480,68,C++,johnBuffer,Multithreaded deterministic minimalist Verlet solver,2025-01-18T13:53:25Z,2023-02-19T10:34:16Z,6
aitoolkit,https://github.com/linkdd/aitoolkit,477,25,C++,linkdd,Give a brain to your game's NPCs,2024-05-08T14:18:53Z,2024-01-08T11:33:43Z,0
INSTA,https://github.com/Zielon/INSTA,476,41,C++,Zielon,INSTA - Instant Volumetric Head Avatars [CVPR2023],2025-03-02T18:48:20Z,2023-03-17T11:02:44Z,0
uConsole,https://github.com/clockworkpi/uConsole,476,63,C++,clockworkpi,"This code repository offers downloads for the latest images of various uConsole models, along with kernel patches, firmware for the keyboard and 4G expansion module, hardware schematics, assembly instructions, and essential technical documents.",2024-12-16T04:24:12Z,2023-06-07T13:47:35Z,18
ModernCpp-ConcurrentProgramming-Tutorial,https://github.com/Mq-b/ModernCpp-ConcurrentProgramming-Tutorial,475,49,C++,Mq-b,现代C++并发编程教程,2024-11-01T11:17:45Z,2024-02-28T04:29:06Z,3
clice,https://github.com/clice-project/clice,475,23,C++,clice-project,,2025-03-21T09:50:03Z,2024-07-25T04:42:24Z,17
MagicSigner,https://github.com/namazso/MagicSigner,473,51,C++,namazso,Signtool for expired certificates,2023-06-10T07:32:46Z,2023-06-09T22:00:22Z,0
glsmac,https://github.com/afwbkbc/glsmac,472,15,C++,afwbkbc,Unofficial open-source OpenGL/SDL2 reimplementation of Sid Meier's Alpha Centauri ( + Alien Crossfire ),2025-03-20T17:33:14Z,2023-01-08T16:34:07Z,5
ByteTransformer,https://github.com/bytedance/ByteTransformer,471,37,C++,bytedance,optimized BERT transformer inference on NVIDIA GPU.  https://arxiv.org/abs/2210.03052,2024-03-15T02:27:36Z,2023-02-17T07:37:22Z,4
MGSHDFix,https://github.com/Lyall/MGSHDFix,467,10,C++,Lyall,"A fix that adds custom resolutions, ultrawide support and much more to the Metal Gear Solid Master Collection.",2025-03-06T14:59:01Z,2023-10-25T03:55:48Z,50
VerletIntegration,https://github.com/marichardson137/VerletIntegration,467,51,C++,marichardson137,,2024-05-09T12:08:21Z,2023-08-07T03:29:38Z,2
colmap-pcd,https://github.com/XiaoBaiiiiii/colmap-pcd,467,59,C++,XiaoBaiiiiii,Image-to-point cloud Registration Tool,2023-11-30T12:10:15Z,2023-02-07T02:05:31Z,19
Raylib-CPP-Starter-Template-for-VSCODE-V2,https://github.com/educ8s/Raylib-CPP-Starter-Template-for-VSCODE-V2,467,59,C++,educ8s,Raylib C++ Starter Template for VSCODE V2,2025-01-28T10:36:22Z,2023-05-11T07:35:57Z,3
ollvm17,https://github.com/DreamSoule/ollvm17,466,76,C++,DreamSoule,Obfuscation LLVM 17,2024-10-08T14:55:19Z,2023-09-20T13:54:42Z,30
heltec_esp32_lora_v3,https://github.com/ropg/heltec_esp32_lora_v3,465,35,C++,ropg,"Proper working Arduino library for the Heltec ESP32 LoRa v3 board, as well as for Wireless Stick v3 and Wireless Stick Lite v3. Uses RadioLib",2025-01-01T23:03:00Z,2024-02-25T15:47:34Z,18
hypridle,https://github.com/hyprwm/hypridle,461,30,C++,hyprwm,Hyprland's idle daemon,2025-03-19T15:14:53Z,2024-02-17T17:49:22Z,24
qingwu-zimu,https://github.com/melon/qingwu-zimu,460,36,C++,melon,青梧字幕是一款基于whisper的AI字幕提取工具,2024-08-21T02:19:19Z,2024-02-27T09:53:52Z,3
feature-3dgs,https://github.com/ShijieZhou-UCLA/feature-3dgs,459,29,C++,ShijieZhou-UCLA,[CVPR 2024 Highlight] Feature 3DGS: Supercharging 3D Gaussian Splatting to Enable Distilled Feature Fields,2024-10-17T07:39:24Z,2024-01-14T06:47:58Z,12
M-detector,https://github.com/hku-mars/M-detector,458,60,C++,hku-mars,,2024-01-13T07:29:48Z,2023-10-05T11:41:40Z,31
llama.rn,https://github.com/mybigday/llama.rn,458,45,C++,mybigday,React Native binding of llama.cpp,2025-03-20T05:22:51Z,2023-08-02T04:26:30Z,15
Vaporizer2,https://github.com/VASTDynamics/Vaporizer2,457,28,C++,VASTDynamics,Vaporizer2 hybrid wavetable additive / subtractive VST / AU / AAX synthesizer / sampler workstation plugin,2024-09-14T15:20:53Z,2023-09-26T14:22:59Z,14
NucDeck,https://github.com/dmcke5/NucDeck,454,29,C++,dmcke5,The Open Source DIY Handheld Gaming PC!,2024-07-31T20:31:23Z,2023-07-28T00:22:40Z,3
YOLOs-CPP,https://github.com/Geekgineer/YOLOs-CPP,454,52,C++,Geekgineer,"A high-performance C++ headers for real-time object detection and segmentation using YOLO models, leveraging ONNX Runtime and OpenCV for seamless integration. Supports multiple YOLO (v5, v7, v8, v9, v10, v11, v12) with optimized inference on CPU and GPU. Includes sample code, scripts for image, video, and live camera inference, and quantization.",2025-03-17T13:39:33Z,2024-10-09T07:33:13Z,3
Amethyst,https://github.com/FrederoxDev/Amethyst,450,18,C++,FrederoxDev,Native c++ modding for MCBE 1.21.0.3 for building client side mods,2024-09-27T19:23:18Z,2023-09-30T20:20:52Z,2
spz,https://github.com/nianticlabs/spz,450,38,C++,nianticlabs,File format for 3D Gaussian splats. About 10x smaller than the PLY equivalent with virtually no perceptible loss in visual quality. Offered as open source by Niantic Labs. More details at https://scaniverse.com/spz #3dgaussiansplats #gaussiansplatting,2024-10-28T22:53:06Z,2024-09-16T20:58:31Z,13
SimAI,https://github.com/aliyun/SimAI,450,62,C++,aliyun,,2025-03-20T04:40:18Z,2024-10-11T09:35:29Z,51
WinDefenderKiller,https://github.com/S12cybersecurity/WinDefenderKiller,447,68,C++,S12cybersecurity,Windows Defender Killer | C++ Code Disabling Permanently Windows Defender using Registry Keys,2023-07-27T11:06:24Z,2023-07-25T10:32:25Z,1
f1tenth_ws,https://github.com/CL2-UWaterloo/f1tenth_ws,447,82,C++,CL2-UWaterloo,"A repository for autonomous racing written in ROS2, designed for the F1TENTH platform. Code can run both in the physical car, as well as simulation with custom launch files.",2024-06-10T19:44:59Z,2023-03-20T19:27:41Z,1
CERLAB-UAV-Autonomy,https://github.com/Zhefan-Xu/CERLAB-UAV-Autonomy,447,55,C++,Zhefan-Xu,[CMU] A Versatile and Modular Framework Designed for Autonomous Unmanned Aerial Vehicles [UAVs] (C++/ROS/PX4),2024-10-02T01:24:47Z,2023-12-20T01:45:36Z,4
ADI-Stable-Diffusion,https://github.com/Windsander/ADI-Stable-Diffusion,446,102,C++,Windsander,"Accelerate your Stable Diffusion inference with the library's universal C/C++ framework design, powered by ONNXRuntime & across platforms.",2024-08-16T09:28:52Z,2024-05-08T02:52:20Z,0
DllNotificationInjection,https://github.com/Dec0ne/DllNotificationInjection,445,78,C++,Dec0ne,A POC of a new “threadless” process injection technique that works by utilizing the concept of DLL Notification Callbacks in local and remote processes.,2023-08-23T13:50:27Z,2023-08-14T11:22:30Z,2
SummerTTS,https://github.com/huakunyang/SummerTTS,443,78,C++,huakunyang,SummerTTS 是一个基于C++的独立编译的中文和英文语音合成项目，可以本地运行不需要网络，而且没有额外的依赖，一键编译完成即可用于中文和英文的语音合成。SummerTTS is a  standalone Chinese and English speech synthesis(TTS) project that has almost no dependency and could be easily used for Chinese TTS with just one key build out,2024-12-14T01:10:08Z,2023-04-20T08:27:28Z,34
Tactility,https://github.com/ByteWelder/Tactility,443,32,C++,ByteWelder,An operating system for ESP32 devices.,2025-03-16T21:04:07Z,2023-12-25T11:26:25Z,8
darknet,https://github.com/hank-ai/darknet,438,61,C++,hank-ai,Darknet/YOLO object detection framework,2025-03-13T08:47:44Z,2023-05-18T18:19:19Z,19
SafeDiscShim,https://github.com/RibShark/SafeDiscShim,437,13,C++,RibShark,"SafeDiscShim is a compatibility tool that allows for SafeDisc protected games which utilize the insecure Macrovision Security Driver (""secdrv.sys"") to run on modern versions of Windows .",2024-05-03T03:33:14Z,2024-01-03T15:36:17Z,26
Red-Team-Exercises,https://github.com/CyberSecurityUP/Red-Team-Exercises,437,84,C++,CyberSecurityUP,,2025-03-19T12:55:41Z,2024-04-19T15:18:49Z,1
Hector_Simulation,https://github.com/DRCL-USC/Hector_Simulation,436,131,C++,DRCL-USC,Simulation Software (ROS/MATLAB) for HECTOR Humanoid Robot Locomotion Control/Bipedal Locomotion Control/Force-and-moment-based MPC,2025-01-13T17:05:32Z,2023-10-09T23:38:19Z,3
hydrogen-cpp,https://github.com/orosmatthew/hydrogen-cpp,436,43,C++,orosmatthew,A hobby programming language 🔥,2024-07-05T20:01:16Z,2023-08-15T15:35:05Z,8
Goose_Goose_Duck_Hack,https://github.com/Liuhaixv/Goose_Goose_Duck_Hack,435,66,C++,Liuhaixv,External Hack for Goose Goose Duck.  鹅鸭杀外部辅助,2023-04-24T23:07:02Z,2023-01-05T21:10:13Z,73
HIDEAGEM,https://github.com/CYBERGEM777/HIDEAGEM,435,15,C++,CYBERGEM777,HIDEAGEM experimental steganography platform.,2024-11-05T08:37:58Z,2023-12-16T18:37:35Z,0
OpenSpool,https://github.com/spuder/OpenSpool,433,23,C++,spuder,RFID for 3d printer filament,2025-03-01T21:16:25Z,2024-10-15T18:16:26Z,33
gakuen-imas-localify,https://github.com/chinosk6/gakuen-imas-localify,432,27,C++,chinosk6,学园偶像大师 本地化插件 / Gakumas localify plugin,2025-03-18T12:01:27Z,2024-05-17T09:41:35Z,3
SspiUacBypass,https://github.com/antonioCoco/SspiUacBypass,430,55,C++,antonioCoco,Bypassing UAC with SSPI Datagram Contexts ,2023-09-24T17:33:25Z,2023-09-14T20:59:22Z,0
hunter_bipedal_control,https://github.com/bridgedp/hunter_bipedal_control,428,89,C++,bridgedp,"An open source bipedal robot control framework, based on non-linear MPC and WBC, tailered for EC-hunter80-v01 bipedal robot.",2024-05-20T08:33:20Z,2024-01-25T15:42:03Z,15
ig_lio,https://github.com/zijiechenrobotics/ig_lio,427,57,C++,zijiechenrobotics,iG-LIO: An Incremental GICP-based Tightly-coupled LiDAR-inertial Odometry,2024-05-18T14:59:04Z,2023-07-17T06:22:24Z,22
mlir-tutorial,https://github.com/KEKE046/mlir-tutorial,427,62,C++,KEKE046,Hands-On Practical MLIR Tutorial,2023-10-20T06:23:55Z,2023-10-11T13:34:37Z,1
revng-c,https://github.com/revng/revng-c,426,31,C++,revng,,2024-12-09T13:57:46Z,2024-02-26T14:25:47Z,0
useful-transformers,https://github.com/usefulsensors/useful-transformers,426,42,C++,usefulsensors,Efficient Inference of Transformer models,2024-08-07T00:25:37Z,2023-08-26T19:32:28Z,22
mentals-ai,https://github.com/turing-machines/mentals-ai,426,45,C++,turing-machines,No code AI agents,2025-01-16T09:17:43Z,2024-02-27T00:22:57Z,10
godot-steam-audio,https://github.com/stechyo/godot-steam-audio,426,16,C++,stechyo,"Immersive spatial audio extension for Godot, using Valve's SteamAudio",2025-03-13T21:24:01Z,2023-12-29T08:13:55Z,15
PPPwn_cpp,https://github.com/xfangfang/PPPwn_cpp,425,67,C++,xfangfang,C++ rewrite of PPPwn (PlayStation 4 PPPoE RCE),2024-11-10T22:10:44Z,2024-05-06T15:37:25Z,30
ScaleLLM,https://github.com/vectorch-ai/ScaleLLM,425,34,C++,vectorch-ai,"A high-performance inference system for large language models, designed for production environments.",2025-03-20T22:13:27Z,2023-07-24T20:14:28Z,33
PV-LIO,https://github.com/HViktorTsoi/PV-LIO,424,59,C++,HViktorTsoi,A probabilistic voxelmap-based LiDAR-Inertial Odometry.,2023-10-09T13:05:22Z,2023-07-14T20:20:28Z,20
OutRun2006Tweaks,https://github.com/emoose/OutRun2006Tweaks,418,0,C++,emoose,"Turning and spinning and spinning and turning, woah!",2025-01-22T18:33:47Z,2024-06-03T21:31:29Z,78
hyprcursor,https://github.com/hyprwm/hyprcursor,416,19,C++,hyprwm,"The hyprland cursor format, library and utilities.",2025-03-17T12:46:20Z,2024-03-06T18:57:56Z,5
No_X_BOF,https://github.com/HackerCalico/No_X_BOF,415,68,C++,HackerCalico,Loading BOF & ShellCode without executable permission memory.,2024-10-23T05:25:40Z,2024-02-06T19:25:45Z,0
nzbget,https://github.com/nzbgetcom/nzbget,412,22,C++,nzbgetcom,Efficient usenet downloader,2025-03-21T09:07:42Z,2023-07-19T07:15:41Z,78
Shellcode-Hide,https://github.com/SaadAhla/Shellcode-Hide,412,107,C++,SaadAhla,"This repo contains : simple shellcode Loader , Encoders (base64 - custom - UUID - IPv4 - MAC), Encryptors (AES), Fileless Loader (Winhttp, socket)",2023-08-02T02:22:20Z,2023-02-05T17:31:43Z,0
WukongTweak,https://github.com/Lyall/WukongTweak,411,12,C++,Lyall,An ASI plugin for Black Myth: Wukong that features expanded ultrawide support and graphical tweaks.,2024-09-03T00:24:28Z,2024-08-21T01:28:32Z,22
xFasterTransformer,https://github.com/intel/xFasterTransformer,411,65,C++,intel,,2025-03-21T07:05:16Z,2023-06-14T09:52:28Z,14
Scyclone,https://github.com/Torsion-Audio/Scyclone,410,12,C++,Torsion-Audio,Real-time Neural Timbre Transfer,2024-11-28T14:34:54Z,2023-03-24T17:30:38Z,4
HITCS,https://github.com/HITLittleZheng/HITCS,410,59,C++,HITLittleZheng,哈尔滨工业大学计算机课程资料与实验HITCS课程资料交流群：824815970,2025-02-27T10:49:58Z,2024-01-13T13:37:19Z,0
mlx-data,https://github.com/ml-explore/mlx-data,409,47,C++,ml-explore,Efficient framework-agnostic data loading,2025-03-19T01:51:40Z,2023-11-28T18:37:52Z,9
heir,https://github.com/google/heir,409,71,C++,google,A compiler for homomorphic encryption,2025-03-21T00:58:12Z,2023-04-17T21:14:13Z,241
LTAOM,https://github.com/hku-mars/LTAOM,408,50,C++,hku-mars,,2024-10-25T12:27:28Z,2024-03-27T19:17:46Z,17
VastGaussian,https://github.com/kangpeilun/VastGaussian,407,29,C++,kangpeilun,This is an unofficial Implementation,2025-03-05T02:50:00Z,2024-05-14T06:05:07Z,35
slamplay,https://github.com/luigifreda/slamplay,405,42,C++,luigifreda,slamplay is a collection of powerful tools to start playing and experimenting with SLAM in C++,2024-12-18T17:45:40Z,2023-09-16T21:54:32Z,0
split-monitor-workspaces,https://github.com/Duckonaut/split-monitor-workspaces,404,52,C++,Duckonaut,A small Hyprland plugin to provide awesome-like workspace behavior,2025-03-04T19:15:12Z,2023-02-27T23:58:46Z,6
airwin2rack,https://github.com/baconpaul/airwin2rack,404,17,C++,baconpaul,"Airwindows, Consolidated into a single Library, Rack Plugin and DAW Plugin",2025-03-17T23:43:15Z,2023-01-16T20:22:22Z,23
SLAMesh,https://github.com/RuanJY/SLAMesh,403,51,C++,RuanJY,"ICRA2023, A real-time LiDAR simultaneous localization and meshing method. ",2025-01-05T15:26:31Z,2023-08-13T08:47:09Z,4
Inkeys,https://github.com/Alan-CRL/Inkeys,403,29,C++,Alan-CRL,"Windows 屏幕批注工具，拥有高效批注和丰富功能， 让屏幕演示变得简单，让教学授课变得高效，适用于触摸设备和PC端。 | Windows screen annotation tool with efficient annotation and rich features, Make screen demonstrations simpler, teaching more efficient, suitable for touch devices and computers.",2025-03-09T06:56:08Z,2023-09-20T09:08:21Z,8
bark,https://github.com/azkadev/bark,403,3,C++,azkadev,WIP Library Text To Speech From Suno AI's Bark in C/C++ for fast inference,2024-04-13T05:31:10Z,2023-07-16T08:41:09Z,0
rl_sar,https://github.com/fan-ziqi/rl_sar,402,50,C++,fan-ziqi,"Simulation verification and physical deployment of robot reinforcement learning algorithms, suitable for quadruped robots, wheeled robots, and humanoid robots. ""sar"" represents ""simulation and real""",2025-03-14T07:53:23Z,2024-03-06T09:06:25Z,2
proxifyre,https://github.com/wiresock/proxifyre,402,36,C++,wiresock,ProxiFyre: SOCKS5 Proxifier for Windows,2024-12-19T20:35:22Z,2023-05-15T12:13:31Z,6
MetaphorFix,https://github.com/Lyall/MetaphorFix,402,7,C++,Lyall,A fix for Metaphor: ReFantazio that adds ultrawide/narrower support and much more.,2024-11-08T02:37:25Z,2024-09-26T04:02:37Z,57
Cog,https://github.com/arnaud-jamin/Cog,402,49,C++,arnaud-jamin,Cog is a set of debug tools for Unreal Engine built on top of Dear ImGui,2025-03-20T17:53:19Z,2023-10-02T05:32:54Z,2
rom-course,https://github.com/feicong/rom-course,402,140,C++,feicong,安卓系统定制入门图书🔥,2025-03-18T08:07:59Z,2025-02-25T03:23:58Z,1
Capsaicin,https://github.com/GPUOpen-LibrariesAndSDKs/Capsaicin,401,44,C++,GPUOpen-LibrariesAndSDKs,AMD ARR team rendering framework,2025-03-06T14:00:05Z,2023-04-14T15:09:38Z,6
ZLEqualizer,https://github.com/ZL-Audio/ZLEqualizer,400,13,C++,ZL-Audio,equalizer plugin,2025-03-21T06:56:03Z,2023-12-10T21:38:43Z,2
DengFOC_Lib,https://github.com/ToanTech/DengFOC_Lib,398,101,C++,ToanTech,FOC Lib for DengFOC,2024-02-01T04:06:10Z,2023-01-31T16:22:57Z,3
Poke_Transporter_GB,https://github.com/GearsProgress/Poke_Transporter_GB,397,14,C++,GearsProgress,A Pokémon Generation I/II to Generation III transfer tool,2025-03-20T00:55:15Z,2023-04-11T15:35:46Z,15
H2-Mapping,https://github.com/SYSU-STAR/H2-Mapping,397,15,C++,SYSU-STAR,H2-Mapping: Real-time Dense Mapping Using Hierarchical Hybrid Representation (2023 RAL Best Paper Award),2025-03-15T14:06:25Z,2023-06-05T12:08:45Z,3
switchfin,https://github.com/dragonflylee/switchfin,396,9,C++,dragonflylee,Third-party native Jellyfin client for PC/PS4/PSVita/Nintendo Switch,2025-03-20T12:31:06Z,2023-06-12T08:40:59Z,18
